
200.007614  6  11  +1.953125e-03
200.007614  6  12  +2.929688e-03
200.007614  6  13  +3.906250e-03
200.007614  6  14  +3.417969e-03
200.007614  6  15  +3.662109e-03

200.007614  7  0  +4.394531e-03
200.007614  7  1  +3.662109e-03
200.007614  7  2  +2.685547e-03
200.007614  7  3  +3.417969e-03
200.007614  7  4  +3.662109e-03
200.007614  7  5  +2.685547e-03
200.007614  7  6  +2.197266e-03
200.007614  7  7  +3.417969e-03
200.007614  7  8  +4.394531e-03
200.007614  7  9  +1.953125e-03
200.007614  7  10  +3.662109e-03
200.007614  7  11  +3.906250e-03
200.007614  7  12  +2.929688e-03
200.007614  7  13  +1.953125e-03
200.007614  7  14  +9.765625e-04
200.007614  7  15  +2.197266e-03

200.007614  8  0  +2.441406e-03
200.007614  8  1  +2.197266e-03
200.007614  8  2  +1.953125e-03
200.007614  8  3  +1.220703e-03
200.007614  8  4  +3.173828e-03
200.007614  8  5  +2.441406e-03
200.007614  8  6  +1.953125e-03
200.007614  8  7  +2.929688e-03
200.007614  8  8  +1.953125e-03
200.007614  8  9  +2.197266e-03
200.007614  8  10  +3.417969e-03
200.007614  8  11  +2.685547e-03
200.007614  8  12  +2.929688e-03
200.007614  8  13  +3.173828e-03
200.007614  8  14  +1.953125e-03
200.007614  8  15  +1.708984e-03

200.007614  9  0  +1.220703e-03
200.007614  9  1  +2.441406e-03
200.007614  9  2  +2.685547e-03
200.007614  9  3  +1.953125e-03
200.007614  9  4  +2.197266e-03
200.007614  9  5  +4.882812e-04
200.007614  9  6  +2.197266e-03
200.007614  9  7  +1.953125e-03
200.007614  9  8  +1.464844e-03
200.007614  9  9  +2.441406e-03
200.007614  9  10  +2.685547e-03
200.007614  9  11  +2.441406e-03
200.007614  9  12  +1.464844e-03
200.007614  9  13  +1.708984e-03
200.007614  9  14  +1.708984e-03
200.007614  9  15  +1.953125e-03

200.007614  10  0  +2.441406e-03
200.007614  10  1  +2.929688e-03
200.007614  10  2  +1.953125e-03
200.007614  10  3  +2.685547e-03
200.007614  10  4  +3.173828e-03
200.007614  10  5  +7.324219e-04
200.007614  10  6  +1.708984e-03
200.007614  10  7  +2.197266e-03
200.007614  10  8  +1.220703e-03
200.007614  10  9  +2.441406e-03
200.007614  10  10  +2.197266e-03
200.007614  10  11  +1.464844e-03
200.007614  10  12  +3.173828e-03
200.007614  10  13  +1.953125e-03
200.007614  10  14  +2.685547e-03
200.007614  10  15  +2.685547e-03

200.007614  11  0  +2.685547e-03
200.007614  11  1  +2.441406e-03
200.007614  11  2  +4.394531e-03
200.007614  11  3  +3.173828e-03
200.007614  11  4  +3.662109e-03
200.007614  11  5  +3.906250e-03
200.007614  11  6  +9.765625e-04
200.007614  11  7  +3.173828e-03
200.007614  11  8  +2.197266e-03
200.007614  11  9  +2.441406e-03
200.007614  11  10  +2.197266e-03
200.007614  11  11  +1.953125e-03
200.007614  11  12  +1.953125e-03
200.007614  11  13  +2.685547e-03
200.007614  11  14  +2.685547e-03
200.007614  11  15  +3.173828e-03

200.007614  12  0  +1.953125e-03
200.007614  12  1  +4.150391e-03
200.007614  12  2  +2.441406e-03
200.007614  12  3  +2.441406e-03
200.007614  12  4  +5.126953e-03
200.007614  12  5  +3.662109e-03
200.007614  12  6  +6.347656e-03
200.007614  12  7  +1.220703e-03
200.007614  12  8  +2.197266e-03
200.007614  12  9  +3.173828e-03
200.007614  12  10  +3.417969e-03
200.007614  12  11  +3.906250e-03
200.007614  12  12  +4.882812e-03
200.007614  12  13  +3.906250e-03
200.007614  12  14  +2.197266e-03
200.007614  12  15  +2.929688e-03

200.007614  13  0  +3.906250e-03
200.007614  13  1  +3.906250e-03
200.007614  13  2  +3.173828e-03
200.007614  13  3  +4.150391e-03
200.007614  13  4  +2.197266e-03
200.007614  13  5  +3.906250e-03
200.007614  13  6  +3.662109e-03
200.007614  13  7  +2.929688e-03
200.007614  13  8  +3.173828e-03
200.007614  13  9  +2.197266e-03
200.007614  13  10  +3.173828e-03
200.007614  13  11  +2.197266e-03
200.007614  13  12  +1.953125e-03
200.007614  13  13  +2.929688e-03
200.007614  13  14  +1.953125e-03
200.007614  13  15  +2.929688e-03

200.007614  14  0  +2.685547e-03
200.007614  14  1  +1.953125e-03
200.007614  14  2  +2.685547e-03
200.007614  14  3  +1.708984e-03
200.007614  14  4  +1.953125e-03
200.007614  14  5  +1.953125e-03
200.007614  14  6  +1.953125e-03
200.007614  14  7  +2.197266e-03
200.007614  14  8  +9.765625e-04
200.007614  14  9  +1.464844e-03
200.007614  14  10  +4.882812e-04
200.007614  14  11  +9.765625e-04
200.007614  14  12  +1.464844e-03
200.007614  14  13  +1.220703e-03
200.007614  14  14  +1.708984e-03
200.007614  14  15  +1.220703e-03

200.007614  15  0  +1.220703e-03
200.007614  15  1  +1.708984e-03
200.007614  15  2  +9.765625e-04
200.007614  15  3  +9.765625e-04
200.007614  15  4  +4.882812e-04
200.007614  15  5  +2.441406e-04
200.007614  15  6  +1.708984e-03
200.007614  15  7  +4.882812e-04
200.007614  15  8  +7.324219e-04
200.007614  15  9  +2.441406e-04
200.007614  15  10  +2.441406e-04
200.007614  15  11  +0.000000e+00
200.007614  15  12  +0.000000e+00
200.007614  15  13  +7.324219e-04
200.007614  15  14  +2.441406e-04
200.007614  15  15  +4.882812e-04














